air_temp,dni,ghi,period_end,period
8,0,0,2021-03-29T01:15:00+00:00,PT15M
8,0,0,2021-03-29T01:30:00+00:00,PT15M
8,0,0,2021-03-29T01:45:00+00:00,PT15M
8,0,0,2021-03-29T02:00:00+00:00,PT15M
8,0,0,2021-03-29T02:15:00+00:00,PT15M
8,0,0,2021-03-29T02:30:00+00:00,PT15M
8,0,0,2021-03-29T02:45:00+00:00,PT15M
8,0,0,2021-03-29T03:00:00+00:00,PT15M
8,0,0,2021-03-29T03:15:00+00:00,PT15M
8,0,0,2021-03-29T03:30:00+00:00,PT15M
8,0,0,2021-03-29T03:45:00+00:00,PT15M
8,0,0,2021-03-29T04:00:00+00:00,PT15M
8,0,0,2021-03-29T04:15:00+00:00,PT15M
8,0,0,2021-03-29T04:30:00+00:00,PT15M
9,0,0,2021-03-29T04:45:00+00:00,PT15M
9,0,0,2021-03-29T05:00:00+00:00,PT15M
9,0,0,2021-03-29T05:15:00+00:00,PT15M
9,0,0,2021-03-29T05:30:00+00:00,PT15M
9,0,4,2021-03-29T05:45:00+00:00,PT15M
9,0,8,2021-03-29T06:00:00+00:00,PT15M
9,0,18,2021-03-29T06:15:00+00:00,PT15M
9,0,40,2021-03-29T06:30:00+00:00,PT15M
9,0,67,2021-03-29T06:45:00+00:00,PT15M
8,0,81,2021-03-29T07:00:00+00:00,PT15M
8,0,101,2021-03-29T07:15:00+00:00,PT15M
9,0,110,2021-03-29T07:30:00+00:00,PT15M
9,0,123,2021-03-29T07:45:00+00:00,PT15M
9,0,176,2021-03-29T08:00:00+00:00,PT15M
9,0,216,2021-03-29T08:15:00+00:00,PT15M
9,0,218,2021-03-29T08:30:00+00:00,PT15M
9,54,277,2021-03-29T08:45:00+00:00,PT15M
9,444,404,2021-03-29T09:00:00+00:00,PT15M
9,632,468,2021-03-29T09:15:00+00:00,PT15M
10,151,369,2021-03-29T09:30:00+00:00,PT15M
10,471,472,2021-03-29T09:45:00+00:00,PT15M
11,794,567,2021-03-29T10:00:00+00:00,PT15M
11,858,599,2021-03-29T10:15:00+00:00,PT15M
11,830,608,2021-03-29T10:30:00+00:00,PT15M
11,613,567,2021-03-29T10:45:00+00:00,PT15M
12,391,514,2021-03-29T11:00:00+00:00,PT15M
12,228,468,2021-03-29T11:15:00+00:00,PT15M
12,448,534,2021-03-29T11:30:00+00:00,PT15M
12,896,658,2021-03-29T11:45:00+00:00,PT15M
12,893,656,2021-03-29T12:00:00+00:00,PT15M
12,851,642,2021-03-29T12:15:00+00:00,PT15M
12,857,637,2021-03-29T12:30:00+00:00,PT15M
12,736,598,2021-03-29T12:45:00+00:00,PT15M
12,653,566,2021-03-29T13:00:00+00:00,PT15M
12,682,559,2021-03-29T13:15:00+00:00,PT15M
12,236,426,2021-03-29T13:30:00+00:00,PT15M
12,59,357,2021-03-29T13:45:00+00:00,PT15M
13,643,499,2021-03-29T14:00:00+00:00,PT15M
13,814,512,2021-03-29T14:15:00+00:00,PT15M
13,472,418,2021-03-29T14:30:00+00:00,PT15M
13,302,357,2021-03-29T14:45:00+00:00,PT15M
13,9,251,2021-03-29T15:00:00+00:00,PT15M
13,40,250,2021-03-29T15:15:00+00:00,PT15M
13,28,225,2021-03-29T15:30:00+00:00,PT15M
13,156,230,2021-03-29T15:45:00+00:00,PT15M
13,260,220,2021-03-29T16:00:00+00:00,PT15M
13,222,188,2021-03-29T16:15:00+00:00,PT15M
13,69,141,2021-03-29T16:30:00+00:00,PT15M
13,200,131,2021-03-29T16:45:00+00:00,PT15M
13,292,111,2021-03-29T17:00:00+00:00,PT15M
13,172,75,2021-03-29T17:15:00+00:00,PT15M
13,87,46,2021-03-29T17:30:00+00:00,PT15M
12,0,16,2021-03-29T17:45:00+00:00,PT15M
12,0,2,2021-03-29T18:00:00+00:00,PT15M
12,0,0,2021-03-29T18:15:00+00:00,PT15M
11,0,0,2021-03-29T18:30:00+00:00,PT15M
11,0,0,2021-03-29T18:45:00+00:00,PT15M
11,0,0,2021-03-29T19:00:00+00:00,PT15M
10,0,0,2021-03-29T19:15:00+00:00,PT15M
10,0,0,2021-03-29T19:30:00+00:00,PT15M
10,0,0,2021-03-29T19:45:00+00:00,PT15M
10,0,0,2021-03-29T20:00:00+00:00,PT15M
10,0,0,2021-03-29T20:15:00+00:00,PT15M
10,0,0,2021-03-29T20:30:00+00:00,PT15M
10,0,0,2021-03-29T20:45:00+00:00,PT15M
10,0,0,2021-03-29T21:00:00+00:00,PT15M
10,0,0,2021-03-29T21:15:00+00:00,PT15M
10,0,0,2021-03-29T21:30:00+00:00,PT15M
11,0,0,2021-03-29T21:45:00+00:00,PT15M
11,0,0,2021-03-29T22:00:00+00:00,PT15M
11,0,0,2021-03-29T22:15:00+00:00,PT15M
11,0,0,2021-03-29T22:30:00+00:00,PT15M
11,0,0,2021-03-29T22:45:00+00:00,PT15M
11,0,0,2021-03-29T23:00:00+00:00,PT15M
11,0,0,2021-03-29T23:15:00+00:00,PT15M
10,0,0,2021-03-29T23:30:00+00:00,PT15M
10,0,0,2021-03-29T23:45:00+00:00,PT15M
10,0,0,2021-03-30T00:00:00+00:00,PT15M
10,0,0,2021-03-30T00:15:00+00:00,PT15M
10,0,0,2021-03-30T00:30:00+00:00,PT15M
10,0,0,2021-03-30T00:45:00+00:00,PT15M
10,0,0,2021-03-30T01:00:00+00:00,PT15M
10,0,0,2021-03-30T01:15:00+00:00,PT15M
10,0,0,2021-03-30T01:30:00+00:00,PT15M
9,0,0,2021-03-30T01:45:00+00:00,PT15M
9,0,0,2021-03-30T02:00:00+00:00,PT15M
9,0,0,2021-03-30T02:15:00+00:00,PT15M
9,0,0,2021-03-30T02:30:00+00:00,PT15M
9,0,0,2021-03-30T02:45:00+00:00,PT15M
9,0,0,2021-03-30T03:00:00+00:00,PT15M
9,0,0,2021-03-30T03:15:00+00:00,PT15M
9,0,0,2021-03-30T03:30:00+00:00,PT15M
9,0,0,2021-03-30T03:45:00+00:00,PT15M
9,0,0,2021-03-30T04:00:00+00:00,PT15M
9,0,0,2021-03-30T04:15:00+00:00,PT15M
9,0,0,2021-03-30T04:30:00+00:00,PT15M
9,0,0,2021-03-30T04:45:00+00:00,PT15M
8,0,0,2021-03-30T05:00:00+00:00,PT15M
8,0,0,2021-03-30T05:15:00+00:00,PT15M
8,0,1,2021-03-30T05:30:00+00:00,PT15M
9,0,4,2021-03-30T05:45:00+00:00,PT15M
9,0,5,2021-03-30T06:00:00+00:00,PT15M
9,0,4,2021-03-30T06:15:00+00:00,PT15M
9,0,13,2021-03-30T06:30:00+00:00,PT15M
9,0,11,2021-03-30T06:45:00+00:00,PT15M
9,0,19,2021-03-30T07:00:00+00:00,PT15M
9,0,35,2021-03-30T07:15:00+00:00,PT15M
9,0,77,2021-03-30T07:30:00+00:00,PT15M
9,0,85,2021-03-30T07:45:00+00:00,PT15M
9,0,106,2021-03-30T08:00:00+00:00,PT15M
9,0,145,2021-03-30T08:15:00+00:00,PT15M
9,0,171,2021-03-30T08:30:00+00:00,PT15M
10,0,174,2021-03-30T08:45:00+00:00,PT15M
10,13,269,2021-03-30T09:00:00+00:00,PT15M
10,265,382,2021-03-30T09:15:00+00:00,PT15M
10,326,418,2021-03-30T09:30:00+00:00,PT15M
11,339,441,2021-03-30T09:45:00+00:00,PT15M
11,348,460,2021-03-30T10:00:00+00:00,PT15M
11,287,458,2021-03-30T10:15:00+00:00,PT15M
11,5,334,2021-03-30T10:30:00+00:00,PT15M
12,0,166,2021-03-30T10:45:00+00:00,PT15M
12,0,123,2021-03-30T11:00:00+00:00,PT15M
12,0,152,2021-03-30T11:15:00+00:00,PT15M
13,0,253,2021-03-30T11:30:00+00:00,PT15M
13,0,123,2021-03-30T11:45:00+00:00,PT15M
14,0,151,2021-03-30T12:00:00+00:00,PT15M
14,0,177,2021-03-30T12:15:00+00:00,PT15M
14,0,140,2021-03-30T12:30:00+00:00,PT15M
15,0,117,2021-03-30T12:45:00+00:00,PT15M
15,0,100,2021-03-30T13:00:00+00:00,PT15M
15,0,139,2021-03-30T13:15:00+00:00,PT15M
15,0,172,2021-03-30T13:30:00+00:00,PT15M
15,0,136,2021-03-30T13:45:00+00:00,PT15M
15,0,119,2021-03-30T14:00:00+00:00,PT15M
15,0,92,2021-03-30T14:15:00+00:00,PT15M
15,0,86,2021-03-30T14:30:00+00:00,PT15M
14,0,97,2021-03-30T14:45:00+00:00,PT15M
14,0,101,2021-03-30T15:00:00+00:00,PT15M
14,0,87,2021-03-30T15:15:00+00:00,PT15M
14,0,83,2021-03-30T15:30:00+00:00,PT15M
14,0,76,2021-03-30T15:45:00+00:00,PT15M
13,0,66,2021-03-30T16:00:00+00:00,PT15M
13,0,46,2021-03-30T16:15:00+00:00,PT15M
13,0,36,2021-03-30T16:30:00+00:00,PT15M
12,0,39,2021-03-30T16:45:00+00:00,PT15M
12,0,36,2021-03-30T17:00:00+00:00,PT15M
12,0,30,2021-03-30T17:15:00+00:00,PT15M
11,0,21,2021-03-30T17:30:00+00:00,PT15M
11,0,9,2021-03-30T17:45:00+00:00,PT15M
11,0,1,2021-03-30T18:00:00+00:00,PT15M
10,0,0,2021-03-30T18:15:00+00:00,PT15M
10,0,0,2021-03-30T18:30:00+00:00,PT15M
10,0,0,2021-03-30T18:45:00+00:00,PT15M
9,0,0,2021-03-30T19:00:00+00:00,PT15M
9,0,0,2021-03-30T19:15:00+00:00,PT15M
9,0,0,2021-03-30T19:30:00+00:00,PT15M
8,0,0,2021-03-30T19:45:00+00:00,PT15M
8,0,0,2021-03-30T20:00:00+00:00,PT15M
8,0,0,2021-03-30T20:15:00+00:00,PT15M
7,0,0,2021-03-30T20:30:00+00:00,PT15M
7,0,0,2021-03-30T20:45:00+00:00,PT15M
7,0,0,2021-03-30T21:00:00+00:00,PT15M
6,0,0,2021-03-30T21:15:00+00:00,PT15M
6,0,0,2021-03-30T21:30:00+00:00,PT15M
6,0,0,2021-03-30T21:45:00+00:00,PT15M
6,0,0,2021-03-30T22:00:00+00:00,PT15M
6,0,0,2021-03-30T22:15:00+00:00,PT15M
6,0,0,2021-03-30T22:30:00+00:00,PT15M
6,0,0,2021-03-30T22:45:00+00:00,PT15M
6,0,0,2021-03-30T23:00:00+00:00,PT15M
5,0,0,2021-03-30T23:15:00+00:00,PT15M
5,0,0,2021-03-30T23:30:00+00:00,PT15M
5,0,0,2021-03-30T23:45:00+00:00,PT15M
5,0,0,2021-03-31T00:00:00+00:00,PT15M
5,0,0,2021-03-31T00:15:00+00:00,PT15M
5,0,0,2021-03-31T00:30:00+00:00,PT15M
5,0,0,2021-03-31T00:45:00+00:00,PT15M
5,0,0,2021-03-31T01:00:00+00:00,PT15M
5,0,0,2021-03-31T01:15:00+00:00,PT15M
5,0,0,2021-03-31T01:30:00+00:00,PT15M
5,0,0,2021-03-31T01:45:00+00:00,PT15M
5,0,0,2021-03-31T02:00:00+00:00,PT15M
5,0,0,2021-03-31T02:15:00+00:00,PT15M
5,0,0,2021-03-31T02:30:00+00:00,PT15M
5,0,0,2021-03-31T02:45:00+00:00,PT15M
6,0,0,2021-03-31T03:00:00+00:00,PT15M
6,0,0,2021-03-31T03:15:00+00:00,PT15M
6,0,0,2021-03-31T03:30:00+00:00,PT15M
6,0,0,2021-03-31T03:45:00+00:00,PT15M
6,0,0,2021-03-31T04:00:00+00:00,PT15M
6,0,0,2021-03-31T04:15:00+00:00,PT15M
6,0,0,2021-03-31T04:30:00+00:00,PT15M
6,0,0,2021-03-31T04:45:00+00:00,PT15M
7,0,0,2021-03-31T05:00:00+00:00,PT15M
7,0,0,2021-03-31T05:15:00+00:00,PT15M
7,0,0,2021-03-31T05:30:00+00:00,PT15M
7,0,2,2021-03-31T05:45:00+00:00,PT15M
7,0,7,2021-03-31T06:00:00+00:00,PT15M
7,0,11,2021-03-31T06:15:00+00:00,PT15M
7,0,16,2021-03-31T06:30:00+00:00,PT15M
7,0,12,2021-03-31T06:45:00+00:00,PT15M
7,0,21,2021-03-31T07:00:00+00:00,PT15M
7,0,28,2021-03-31T07:15:00+00:00,PT15M
8,0,36,2021-03-31T07:30:00+00:00,PT15M
8,0,39,2021-03-31T07:45:00+00:00,PT15M
8,0,48,2021-03-31T08:00:00+00:00,PT15M
8,0,93,2021-03-31T08:15:00+00:00,PT15M
8,0,223,2021-03-31T08:30:00+00:00,PT15M
8,0,237,2021-03-31T08:45:00+00:00,PT15M
8,0,228,2021-03-31T09:00:00+00:00,PT15M
9,0,245,2021-03-31T09:15:00+00:00,PT15M
9,0,306,2021-03-31T09:30:00+00:00,PT15M
9,6,334,2021-03-31T09:45:00+00:00,PT15M
9,142,411,2021-03-31T10:00:00+00:00,PT15M
9,240,456,2021-03-31T10:15:00+00:00,PT15M
10,42,377,2021-03-31T10:30:00+00:00,PT15M
10,12,377,2021-03-31T10:45:00+00:00,PT15M
10,235,481,2021-03-31T11:00:00+00:00,PT15M
11,167,463,2021-03-31T11:15:00+00:00,PT15M
11,0,352,2021-03-31T11:30:00+00:00,PT15M
11,0,331,2021-03-31T11:45:00+00:00,PT15M
12,0,309,2021-03-31T12:00:00+00:00,PT15M
12,0,342,2021-03-31T12:15:00+00:00,PT15M
12,0,343,2021-03-31T12:30:00+00:00,PT15M
12,0,370,2021-03-31T12:45:00+00:00,PT15M
13,406,515,2021-03-31T13:00:00+00:00,PT15M
13,686,580,2021-03-31T13:15:00+00:00,PT15M
13,674,561,2021-03-31T13:30:00+00:00,PT15M
13,658,538,2021-03-31T13:45:00+00:00,PT15M
14,648,515,2021-03-31T14:00:00+00:00,PT15M
14,632,488,2021-03-31T14:15:00+00:00,PT15M
14,614,459,2021-03-31T14:30:00+00:00,PT15M
14,595,428,2021-03-31T14:45:00+00:00,PT15M
14,575,396,2021-03-31T15:00:00+00:00,PT15M
14,111,264,2021-03-31T15:15:00+00:00,PT15M
14,0,177,2021-03-31T15:30:00+00:00,PT15M
14,3,184,2021-03-31T15:45:00+00:00,PT15M
14,0,171,2021-03-31T16:00:00+00:00,PT15M
14,0,146,2021-03-31T16:15:00+00:00,PT15M
13,0,112,2021-03-31T16:30:00+00:00,PT15M
13,0,94,2021-03-31T16:45:00+00:00,PT15M
13,0,77,2021-03-31T17:00:00+00:00,PT15M
13,0,49,2021-03-31T17:15:00+00:00,PT15M
12,0,29,2021-03-31T17:30:00+00:00,PT15M
12,0,12,2021-03-31T17:45:00+00:00,PT15M
12,0,2,2021-03-31T18:00:00+00:00,PT15M
12,0,0,2021-03-31T18:15:00+00:00,PT15M
12,0,0,2021-03-31T18:30:00+00:00,PT15M
11,0,0,2021-03-31T18:45:00+00:00,PT15M
11,0,0,2021-03-31T19:00:00+00:00,PT15M
11,0,0,2021-03-31T19:15:00+00:00,PT15M
11,0,0,2021-03-31T19:30:00+00:00,PT15M
11,0,0,2021-03-31T19:45:00+00:00,PT15M
11,0,0,2021-03-31T20:00:00+00:00,PT15M
11,0,0,2021-03-31T20:15:00+00:00,PT15M
11,0,0,2021-03-31T20:30:00+00:00,PT15M
11,0,0,2021-03-31T20:45:00+00:00,PT15M
11,0,0,2021-03-31T21:00:00+00:00,PT15M
11,0,0,2021-03-31T21:15:00+00:00,PT15M
11,0,0,2021-03-31T21:30:00+00:00,PT15M
11,0,0,2021-03-31T21:45:00+00:00,PT15M
11,0,0,2021-03-31T22:00:00+00:00,PT15M
11,0,0,2021-03-31T22:15:00+00:00,PT15M
11,0,0,2021-03-31T22:30:00+00:00,PT15M
11,0,0,2021-03-31T22:45:00+00:00,PT15M
11,0,0,2021-03-31T23:00:00+00:00,PT15M
11,0,0,2021-03-31T23:15:00+00:00,PT15M
11,0,0,2021-03-31T23:30:00+00:00,PT15M
11,0,0,2021-03-31T23:45:00+00:00,PT15M
10,0,0,2021-04-01T00:00:00+00:00,PT15M
10,0,0,2021-04-01T00:15:00+00:00,PT15M
10,0,0,2021-04-01T00:30:00+00:00,PT15M
10,0,0,2021-04-01T00:45:00+00:00,PT15M
10,0,0,2021-04-01T01:00:00+00:00,PT15M
10,0,0,2021-04-01T01:15:00+00:00,PT15M
10,0,0,2021-04-01T01:30:00+00:00,PT15M
10,0,0,2021-04-01T01:45:00+00:00,PT15M
10,0,0,2021-04-01T02:00:00+00:00,PT15M
10,0,0,2021-04-01T02:15:00+00:00,PT15M
9,0,0,2021-04-01T02:30:00+00:00,PT15M
9,0,0,2021-04-01T02:45:00+00:00,PT15M
9,0,0,2021-04-01T03:00:00+00:00,PT15M
9,0,0,2021-04-01T03:15:00+00:00,PT15M
9,0,0,2021-04-01T03:30:00+00:00,PT15M
9,0,0,2021-04-01T03:45:00+00:00,PT15M
9,0,0,2021-04-01T04:00:00+00:00,PT15M
8,0,0,2021-04-01T04:15:00+00:00,PT15M
8,0,0,2021-04-01T04:30:00+00:00,PT15M
8,0,0,2021-04-01T04:45:00+00:00,PT15M
8,0,0,2021-04-01T05:00:00+00:00,PT15M
8,0,0,2021-04-01T05:15:00+00:00,PT15M
8,0,2,2021-04-01T05:30:00+00:00,PT15M
8,0,4,2021-04-01T05:45:00+00:00,PT15M
8,0,10,2021-04-01T06:00:00+00:00,PT15M
8,0,15,2021-04-01T06:15:00+00:00,PT15M
9,0,9,2021-04-01T06:30:00+00:00,PT15M
9,0,12,2021-04-01T06:45:00+00:00,PT15M
9,0,39,2021-04-01T07:00:00+00:00,PT15M
9,0,67,2021-04-01T07:15:00+00:00,PT15M
9,0,122,2021-04-01T07:30:00+00:00,PT15M
10,0,105,2021-04-01T07:45:00+00:00,PT15M
10,0,70,2021-04-01T08:00:00+00:00,PT15M
10,0,63,2021-04-01T08:15:00+00:00,PT15M
10,0,79,2021-04-01T08:30:00+00:00,PT15M
10,0,114,2021-04-01T08:45:00+00:00,PT15M
10,0,106,2021-04-01T09:00:00+00:00,PT15M
10,0,84,2021-04-01T09:15:00+00:00,PT15M
10,0,91,2021-04-01T09:30:00+00:00,PT15M
10,0,106,2021-04-01T09:45:00+00:00,PT15M
11,0,116,2021-04-01T10:00:00+00:00,PT15M
11,0,78,2021-04-01T10:15:00+00:00,PT15M
11,0,161,2021-04-01T10:30:00+00:00,PT15M
11,0,221,2021-04-01T10:45:00+00:00,PT15M
11,0,347,2021-04-01T11:00:00+00:00,PT15M
11,0,309,2021-04-01T11:15:00+00:00,PT15M
12,0,332,2021-04-01T11:30:00+00:00,PT15M
12,0,323,2021-04-01T11:45:00+00:00,PT15M
12,0,256,2021-04-01T12:00:00+00:00,PT15M
12,0,216,2021-04-01T12:15:00+00:00,PT15M
12,0,171,2021-04-01T12:30:00+00:00,PT15M
12,0,156,2021-04-01T12:45:00+00:00,PT15M
11,0,179,2021-04-01T13:00:00+00:00,PT15M
11,0,202,2021-04-01T13:15:00+00:00,PT15M
11,0,212,2021-04-01T13:30:00+00:00,PT15M
11,0,197,2021-04-01T13:45:00+00:00,PT15M
11,0,177,2021-04-01T14:00:00+00:00,PT15M
11,0,133,2021-04-01T14:15:00+00:00,PT15M
11,0,104,2021-04-01T14:30:00+00:00,PT15M
11,0,103,2021-04-01T14:45:00+00:00,PT15M
11,0,115,2021-04-01T15:00:00+00:00,PT15M
11,0,114,2021-04-01T15:15:00+00:00,PT15M
11,0,116,2021-04-01T15:30:00+00:00,PT15M
11,0,109,2021-04-01T15:45:00+00:00,PT15M
11,0,92,2021-04-01T16:00:00+00:00,PT15M
11,0,70,2021-04-01T16:15:00+00:00,PT15M
11,0,82,2021-04-01T16:30:00+00:00,PT15M
11,0,97,2021-04-01T16:45:00+00:00,PT15M
11,5,92,2021-04-01T17:00:00+00:00,PT15M
11,9,70,2021-04-01T17:15:00+00:00,PT15M
11,14,47,2021-04-01T17:30:00+00:00,PT15M
11,0,26,2021-04-01T17:45:00+00:00,PT15M
10,0,7,2021-04-01T18:00:00+00:00,PT15M
10,0,0,2021-04-01T18:15:00+00:00,PT15M
10,0,0,2021-04-01T18:30:00+00:00,PT15M
10,0,0,2021-04-01T18:45:00+00:00,PT15M
10,0,0,2021-04-01T19:00:00+00:00,PT15M
9,0,0,2021-04-01T19:15:00+00:00,PT15M
9,0,0,2021-04-01T19:30:00+00:00,PT15M
9,0,0,2021-04-01T19:45:00+00:00,PT15M
9,0,0,2021-04-01T20:00:00+00:00,PT15M
9,0,0,2021-04-01T20:15:00+00:00,PT15M
9,0,0,2021-04-01T20:30:00+00:00,PT15M
8,0,0,2021-04-01T20:45:00+00:00,PT15M
8,0,0,2021-04-01T21:00:00+00:00,PT15M
8,0,0,2021-04-01T21:15:00+00:00,PT15M
8,0,0,2021-04-01T21:30:00+00:00,PT15M
8,0,0,2021-04-01T21:45:00+00:00,PT15M
8,0,0,2021-04-01T22:00:00+00:00,PT15M
8,0,0,2021-04-01T22:15:00+00:00,PT15M
8,0,0,2021-04-01T22:30:00+00:00,PT15M
8,0,0,2021-04-01T22:45:00+00:00,PT15M
8,0,0,2021-04-01T23:00:00+00:00,PT15M
8,0,0,2021-04-01T23:15:00+00:00,PT15M
8,0,0,2021-04-01T23:30:00+00:00,PT15M
8,0,0,2021-04-01T23:45:00+00:00,PT15M
8,0,0,2021-04-02T00:00:00+00:00,PT15M
8,0,0,2021-04-02T00:15:00+00:00,PT15M
8,0,0,2021-04-02T00:30:00+00:00,PT15M
8,0,0,2021-04-02T00:45:00+00:00,PT15M
8,0,0,2021-04-02T01:00:00+00:00,PT15M
8,0,0,2021-04-02T01:15:00+00:00,PT15M
8,0,0,2021-04-02T01:30:00+00:00,PT15M
8,0,0,2021-04-02T01:45:00+00:00,PT15M
8,0,0,2021-04-02T02:00:00+00:00,PT15M
8,0,0,2021-04-02T02:15:00+00:00,PT15M
8,0,0,2021-04-02T02:30:00+00:00,PT15M
8,0,0,2021-04-02T02:45:00+00:00,PT15M
8,0,0,2021-04-02T03:00:00+00:00,PT15M
8,0,0,2021-04-02T03:15:00+00:00,PT15M
8,0,0,2021-04-02T03:30:00+00:00,PT15M
8,0,0,2021-04-02T03:45:00+00:00,PT15M
8,0,0,2021-04-02T04:00:00+00:00,PT15M
8,0,0,2021-04-02T04:15:00+00:00,PT15M
8,0,0,2021-04-02T04:30:00+00:00,PT15M
7,0,0,2021-04-02T04:45:00+00:00,PT15M
7,0,0,2021-04-02T05:00:00+00:00,PT15M
7,0,0,2021-04-02T05:15:00+00:00,PT15M
8,20,11,2021-04-02T05:30:00+00:00,PT15M
8,82,32,2021-04-02T05:45:00+00:00,PT15M
8,261,62,2021-04-02T06:00:00+00:00,PT15M
8,344,95,2021-04-02T06:15:00+00:00,PT15M
8,413,131,2021-04-02T06:30:00+00:00,PT15M
9,472,168,2021-04-02T06:45:00+00:00,PT15M
9,523,206,2021-04-02T07:00:00+00:00,PT15M
9,567,245,2021-04-02T07:15:00+00:00,PT15M
9,582,280,2021-04-02T07:30:00+00:00,PT15M
10,259,260,2021-04-02T07:45:00+00:00,PT15M
10,27,233,2021-04-02T08:00:00+00:00,PT15M
10,42,263,2021-04-02T08:15:00+00:00,PT15M
10,49,285,2021-04-02T08:30:00+00:00,PT15M
10,38,281,2021-04-02T08:45:00+00:00,PT15M
10,0,270,2021-04-02T09:00:00+00:00,PT15M
11,4,313,2021-04-02T09:15:00+00:00,PT15M
11,61,358,2021-04-02T09:30:00+00:00,PT15M
11,6,302,2021-04-02T09:45:00+00:00,PT15M
11,0,230,2021-04-02T10:00:00+00:00,PT15M
11,0,286,2021-04-02T10:15:00+00:00,PT15M
11,0,286,2021-04-02T10:30:00+00:00,PT15M
11,0,289,2021-04-02T10:45:00+00:00,PT15M
11,0,272,2021-04-02T11:00:00+00:00,PT15M
11,0,264,2021-04-02T11:15:00+00:00,PT15M
12,0,253,2021-04-02T11:30:00+00:00,PT15M
12,0,279,2021-04-02T11:45:00+00:00,PT15M
12,0,324,2021-04-02T12:00:00+00:00,PT15M
12,86,438,2021-04-02T12:15:00+00:00,PT15M
12,262,495,2021-04-02T12:30:00+00:00,PT15M
12,474,553,2021-04-02T12:45:00+00:00,PT15M
12,767,621,2021-04-02T13:00:00+00:00,PT15M
12,501,538,2021-04-02T13:15:00+00:00,PT15M
12,101,405,2021-04-02T13:30:00+00:00,PT15M
12,59,368,2021-04-02T13:45:00+00:00,PT15M
12,156,394,2021-04-02T14:00:00+00:00,PT15M
12,251,390,2021-04-02T14:15:00+00:00,PT15M
12,0,251,2021-04-02T14:30:00+00:00,PT15M
12,0,205,2021-04-02T14:45:00+00:00,PT15M
12,0,220,2021-04-02T15:00:00+00:00,PT15M
12,140,288,2021-04-02T15:15:00+00:00,PT15M
11,0,226,2021-04-02T15:30:00+00:00,PT15M
11,0,160,2021-04-02T15:45:00+00:00,PT15M
11,0,123,2021-04-02T16:00:00+00:00,PT15M
11,0,133,2021-04-02T16:15:00+00:00,PT15M
11,69,145,2021-04-02T16:30:00+00:00,PT15M
11,154,137,2021-04-02T16:45:00+00:00,PT15M
11,18,95,2021-04-02T17:00:00+00:00,PT15M
11,50,75,2021-04-02T17:15:00+00:00,PT15M
10,60,51,2021-04-02T17:30:00+00:00,PT15M
10,2,27,2021-04-02T17:45:00+00:00,PT15M
10,0,10,2021-04-02T18:00:00+00:00,PT15M
10,0,0,2021-04-02T18:15:00+00:00,PT15M
10,0,0,2021-04-02T18:30:00+00:00,PT15M
10,0,0,2021-04-02T18:45:00+00:00,PT15M
10,0,0,2021-04-02T19:00:00+00:00,PT15M
9,0,0,2021-04-02T19:15:00+00:00,PT15M
9,0,0,2021-04-02T19:30:00+00:00,PT15M
9,0,0,2021-04-02T19:45:00+00:00,PT15M
9,0,0,2021-04-02T20:00:00+00:00,PT15M
9,0,0,2021-04-02T20:15:00+00:00,PT15M
9,0,0,2021-04-02T20:30:00+00:00,PT15M
9,0,0,2021-04-02T20:45:00+00:00,PT15M
9,0,0,2021-04-02T21:00:00+00:00,PT15M
8,0,0,2021-04-02T21:15:00+00:00,PT15M
8,0,0,2021-04-02T21:30:00+00:00,PT15M
8,0,0,2021-04-02T21:45:00+00:00,PT15M
8,0,0,2021-04-02T22:00:00+00:00,PT15M
8,0,0,2021-04-02T22:15:00+00:00,PT15M
8,0,0,2021-04-02T22:30:00+00:00,PT15M
8,0,0,2021-04-02T22:45:00+00:00,PT15M
8,0,0,2021-04-02T23:00:00+00:00,PT15M
8,0,0,2021-04-02T23:15:00+00:00,PT15M
8,0,0,2021-04-02T23:30:00+00:00,PT15M
8,0,0,2021-04-02T23:45:00+00:00,PT15M
8,0,0,2021-04-03T00:00:00+00:00,PT15M
8,0,0,2021-04-03T00:15:00+00:00,PT15M
8,0,0,2021-04-03T00:30:00+00:00,PT15M
8,0,0,2021-04-03T00:45:00+00:00,PT15M
7,0,0,2021-04-03T01:00:00+00:00,PT15M
7,0,0,2021-04-03T01:15:00+00:00,PT15M
8,0,0,2021-04-03T01:30:00+00:00,PT15M
8,0,0,2021-04-03T01:45:00+00:00,PT15M
8,0,0,2021-04-03T02:00:00+00:00,PT15M
8,0,0,2021-04-03T02:15:00+00:00,PT15M
8,0,0,2021-04-03T02:30:00+00:00,PT15M
8,0,0,2021-04-03T02:45:00+00:00,PT15M
8,0,0,2021-04-03T03:00:00+00:00,PT15M
8,0,0,2021-04-03T03:15:00+00:00,PT15M
8,0,0,2021-04-03T03:30:00+00:00,PT15M
8,0,0,2021-04-03T03:45:00+00:00,PT15M
8,0,0,2021-04-03T04:00:00+00:00,PT15M
8,0,0,2021-04-03T04:15:00+00:00,PT15M
8,0,0,2021-04-03T04:30:00+00:00,PT15M
8,0,0,2021-04-03T04:45:00+00:00,PT15M
8,0,0,2021-04-03T05:00:00+00:00,PT15M
8,0,0,2021-04-03T05:15:00+00:00,PT15M
8,0,4,2021-04-03T05:30:00+00:00,PT15M
8,0,10,2021-04-03T05:45:00+00:00,PT15M
